Date,Sheet_Source,Metric,Value
01-12-2025,Summary Financials,OPEX,-444058.2743
01-01-2026,Summary Financials,OPEX,-469576.9638
01-02-2026,Summary Financials,OPEX,-504380.879
01-03-2026,Summary Financials,OPEX,-522096.8714
01-04-2026,Summary Financials,OPEX,-574751.8596
01-05-2026,Summary Financials,OPEX,-588121.4117
01-06-2026,Summary Financials,OPEX,-626759.6055
01-07-2026,Summary Financials,OPEX,-679797.4861
01-08-2026,Summary Financials,OPEX,-703876.466
01-09-2026,Summary Financials,OPEX,-752035.8946
01-10-2026,Summary Financials,OPEX,-807558.4633
01-11-2026,Summary Financials,OPEX,-853883.0553
01-12-2026,Summary Financials,OPEX,-907116.8981
01-01-2027,Summary Financials,OPEX,-964913.969
01-02-2027,Summary Financials,OPEX,-1023016.578
01-03-2027,Summary Financials,OPEX,-1082071.001
01-04-2027,Summary Financials,OPEX,-1169596.709
01-05-2027,Summary Financials,OPEX,-1238426.143
01-06-2027,Summary Financials,OPEX,-1324217.864
01-07-2027,Summary Financials,OPEX,-1422439.761
01-08-2027,Summary Financials,OPEX,-1518250.794
01-09-2027,Summary Financials,OPEX,-1619700.32
01-10-2027,Summary Financials,OPEX,-1747880.026
01-11-2027,Summary Financials,OPEX,-1861721.629
01-12-2027,Summary Financials,OPEX,-1998827.378
01-01-2028,Summary Financials,OPEX,-2140568.504
01-02-2028,Summary Financials,OPEX,-2310331.659
01-03-2028,Summary Financials,OPEX,-2486026.922
01-04-2028,Summary Financials,OPEX,-2669544.46
01-05-2028,Summary Financials,OPEX,-2862660.822
01-06-2028,Summary Financials,OPEX,-3094530.864
01-07-2028,Summary Financials,OPEX,-3332840
01-08-2028,Summary Financials,OPEX,-3596943.783
01-09-2028,Summary Financials,OPEX,-3882864.174
01-10-2028,Summary Financials,OPEX,-4186845.91
01-11-2028,Summary Financials,OPEX,-4538782.827
01-12-2028,Summary Financials,OPEX,-4904532.323
01-01-2024,Summary Financials,Operating Profit,-84882.75
01-02-2024,Summary Financials,Operating Profit,-83495.1
01-03-2024,Summary Financials,Operating Profit,-82170.45
01-04-2024,Summary Financials,Operating Profit,-97906.8
01-05-2024,Summary Financials,Operating Profit,-96753.4
01-06-2024,Summary Financials,Operating Profit,-95571.05
01-07-2024,Summary Financials,Operating Profit,-117173.11
01-08-2024,Summary Financials,Operating Profit,-116001.79
01-09-2024,Summary Financials,Operating Profit,-114777.87
01-10-2024,Summary Financials,Operating Profit,-148047.5821
01-11-2024,Summary Financials,Operating Profit,-146619.2118
01-12-2024,Summary Financials,Operating Profit,-151226.6511
01-01-2025,Summary Financials,Operating Profit,-170191.1761
01-02-2025,Summary Financials,Operating Profit,-168842.8706
01-03-2025,Summary Financials,Operating Profit,-167329.1671
01-04-2025,Summary Financials,Operating Profit,-206863.2776
01-05-2025,Summary Financials,Operating Profit,-205088.4351
01-06-2025,Summary Financials,Operating Profit,-203003.7393
01-07-2025,Summary Financials,Operating Profit,-223893.8373
01-08-2025,Summary Financials,Operating Profit,-239309.074
01-09-2025,Summary Financials,Operating Profit,-236543.251
01-10-2025,Summary Financials,Operating Profit,-256848.9529
01-11-2025,Summary Financials,Operating Profit,-271277.3329
01-12-2025,Summary Financials,Operating Profit,-287853.6868
01-01-2026,Summary Financials,Operating Profit,-298669.5888
01-02-2026,Summary Financials,Operating Profit,-318475.254
01-03-2026,Summary Financials,Operating Profit,-319847.8714
01-04-2026,Summary Financials,Operating Profit,-354663.4846
01-05-2026,Summary Financials,Operating Profit,-348623.2867
01-06-2026,Summary Financials,Operating Profit,-366081.6055
01-07-2026,Summary Financials,Operating Profit,-396018.6111
01-08-2026,Summary Financials,Operating Profit,-394922.716
01-09-2026,Summary Financials,Operating Profit,-415633.5196
01-10-2026,Summary Financials,Operating Profit,-441233.9633
01-11-2026,Summary Financials,Operating Profit,-454863.3053
01-12-2026,Summary Financials,Operating Profit,-472424.7731
01-01-2027,Summary Financials,Operating Profit,-488533.619
01-02-2027,Summary Financials,Operating Profit,-503879.8157
01-03-2027,Summary Financials,Operating Profit,-516223.4511
01-04-2027,Summary Financials,Operating Profit,-552778.3342
01-05-2027,Summary Financials,Operating Profit,-565898.1055
01-06-2027,Summary Financials,Operating Profit,-590811.6893
01-07-2027,Summary Financials,Operating Profit,-622503.8986
01-08-2027,Summary Financials,Operating Profit,-645577.9439
01-09-2027,Summary Financials,Operating Profit,-667525.2955
01-10-2027,Summary Financials,Operating Profit,-708828.4513
01-11-2027,Summary Financials,Operating Profit,-727683.8294
01-12-2027,Summary Financials,Operating Profit,-760909.2155
01-01-2028,Summary Financials,Operating Profit,-781134.2536
01-02-2028,Summary Financials,Operating Profit,-825885.6595
01-03-2028,Summary Financials,Operating Profit,-864888.2225
01-04-2028,Summary Financials,Operating Profit,-898836.7098
01-05-2028,Summary Financials,Operating Profit,-928303.6723
01-06-2028,Summary Financials,Operating Profit,-981089.4643
01-07-2028,Summary Financials,Operating Profit,-1023423.95
01-08-2028,Summary Financials,Operating Profit,-1073000.733
01-09-2028,Summary Financials,Operating Profit,-1124102.424
01-10-2028,Summary Financials,Operating Profit,-1171053.81
01-11-2028,Summary Financials,Operating Profit,-1241600.877
01-12-2028,Summary Financials,Operating Profit,-1299223.123
01-01-2024,Summary Financials,% margin,-20.15020772
01-02-2024,Summary Financials,% margin,-9.957674419
01-03-2024,Summary Financials,% margin,-6.517584771
01-04-2024,Summary Financials,% margin,-5.800165877
01-05-2024,Summary Financials,% margin,-4.544546736
01-06-2024,Summary Financials,% margin,-3.694638059
01-07-2024,Summary Financials,% margin,-3.820135626
01-08-2024,Summary Financials,% margin,-3.246394459
01-09-2024,Summary Financials,% margin,-2.792139391
01-10-2024,Summary Financials,% margin,-3.16172092
01-11-2024,Summary Financials,% margin,-2.770844029
01-12-2024,Summary Financials,% margin,-2.544403989
01-01-2025,Summary Financials,% margin,-2.580511369
01-02-2025,Summary Financials,% margin,-2.314104788
01-03-2025,Summary Financials,% margin,-2.078042374
01-04-2025,Summary Financials,% margin,-2.331641993
01-05-2025,Summary Financials,% margin,-2.101638931
01-06-2025,Summary Financials,% margin,-1.894089144
01-07-2025,Summary Financials,% margin,-1.904102031
01-08-2025,Summary Financials,% margin,-1.856620303
01-09-2025,Summary Financials,% margin,-1.675650841
01-10-2025,Summary Financials,% margin,-1.661995586
01-11-2025,Summary Financials,% margin,-1.604360659
01-12-2025,Summary Financials,% margin,-1.557165313
01-01-2026,Summary Financials,% margin,-1.485419517
01-02-2026,Summary Financials,% margin,-1.456136499
01-03-2026,Summary Financials,% margin,-1.344237503
01-04-2026,Summary Financials,% margin,-1.369740505
01-05-2026,Summary Financials,% margin,-1.237294838
01-06-2026,Summary Financials,% margin,-1.193692466
01-07-2026,Summary Financials,% margin,-1.186190549
01-08-2026,Summary Financials,% margin,-1.086519612
01-09-2026,Summary Financials,% margin,-1.050196187
01-10-2026,Summary Financials,% margin,-1.023815958
01-11-2026,Summary Financials,% margin,-0.968959079
01-12-2026,Summary Financials,% margin,-0.923782682
01-01-2027,Summary Financials,% margin,-0.876812497
01-02-2027,Summary Financials,% margin,-0.829872345
01-03-2027,Summary Financials,% margin,-0.780017605
01-04-2027,Summary Financials,% margin,-0.766231187
01-05-2027,Summary Financials,% margin,-0.719438972
01-06-2027,Summary Financials,% margin,-0.688764305
01-07-2027,Summary Financials,% margin,-0.665354384
01-08-2027,Summary Financials,% margin,-0.632504085
01-09-2027,Summary Financials,% margin,-0.599400439
01-10-2027,Summary Financials,% margin,-0.583270687
01-11-2027,Summary Financials,% margin,-0.548632219
01-12-2027,Summary Financials,% margin,-0.525541509
01-01-2028,Summary Financials,% margin,-0.494158109
01-02-2028,Summary Financials,% margin,-0.478469185
01-03-2028,Summary Financials,% margin,-0.45881569
01-04-2028,Summary Financials,% margin,-0.436548363
01-05-2028,Summary Financials,% margin,-0.412716523
01-06-2028,Summary Financials,% margin,-0.399224194
01-07-2028,Summary Financials,% margin,-0.381111319
01-08-2028,Summary Financials,% margin,-0.365610718
01-09-2028,Summary Financials,% margin,-0.350421012
01-10-2028,Summary Financials,% margin,-0.333944199
01-11-2028,Summary Financials,% margin,-0.323845263
01-12-2028,Summary Financials,% margin,-0.309912916
01-01-2024,Summary Financials,Taxable Income,0
01-02-2024,Summary Financials,Taxable Income,0
01-03-2024,Summary Financials,Taxable Income,0
01-04-2024,Summary Financials,Taxable Income,0
01-05-2024,Summary Financials,Taxable Income,0
01-06-2024,Summary Financials,Taxable Income,0
01-07-2024,Summary Financials,Taxable Income,0
01-08-2024,Summary Financials,Taxable Income,0
01-09-2024,Summary Financials,Taxable Income,0
01-10-2024,Summary Financials,Taxable Income,0
01-11-2024,Summary Financials,Taxable Income,0
01-12-2024,Summary Financials,Taxable Income,0
01-01-2025,Summary Financials,Taxable Income,0
01-02-2025,Summary Financials,Taxable Income,0
01-03-2025,Summary Financials,Taxable Income,0
01-04-2025,Summary Financials,Taxable Income,0
01-05-2025,Summary Financials,Taxable Income,0
01-06-2025,Summary Financials,Taxable Income,0
01-07-2025,Summary Financials,Taxable Income,0
01-08-2025,Summary Financials,Taxable Income,0
01-09-2025,Summary Financials,Taxable Income,0
01-10-2025,Summary Financials,Taxable Income,0
01-11-2025,Summary Financials,Taxable Income,0
01-12-2025,Summary Financials,Taxable Income,0
01-01-2026,Summary Financials,Taxable Income,0
01-02-2026,Summary Financials,Taxable Income,0
01-03-2026,Summary Financials,Taxable Income,0
01-04-2026,Summary Financials,Taxable Income,0
01-05-2026,Summary Financials,Taxable Income,0
01-06-2026,Summary Financials,Taxable Income,0
01-07-2026,Summary Financials,Taxable Income,0
01-08-2026,Summary Financials,Taxable Income,0
01-09-2026,Summary Financials,Taxable Income,0
01-10-2026,Summary Financials,Taxable Income,0
01-11-2026,Summary Financials,Taxable Income,0
01-12-2026,Summary Financials,Taxable Income,0
01-01-2027,Summary Financials,Taxable Income,0
01-02-2027,Summary Financials,Taxable Income,0
01-03-2027,Summary Financials,Taxable Income,0
01-04-2027,Summary Financials,Taxable Income,0
01-05-2027,Summary Financials,Taxable Income,0
01-06-2027,Summary Financials,Taxable Income,0
01-07-2027,Summary Financials,Taxable Income,0
01-08-2027,Summary Financials,Taxable Income,0
01-09-2027,Summary Financials,Taxable Income,0
01-10-2027,Summary Financials,Taxable Income,0
01-11-2027,Summary Financials,Taxable Income,0
01-12-2027,Summary Financials,Taxable Income,0
01-01-2028,Summary Financials,Taxable Income,0
01-02-2028,Summary Financials,Taxable Income,0
01-03-2028,Summary Financials,Taxable Income,0
01-04-2028,Summary Financials,Taxable Income,0
01-05-2028,Summary Financials,Taxable Income,0
01-06-2028,Summary Financials,Taxable Income,0
01-07-2028,Summary Financials,Taxable Income,0
01-08-2028,Summary Financials,Taxable Income,0
01-09-2028,Summary Financials,Taxable Income,0
01-10-2028,Summary Financials,Taxable Income,0
01-11-2028,Summary Financials,Taxable Income,0
01-12-2028,Summary Financials,Taxable Income,0
01-01-2024,Summary Financials,Taxes (%),0.21
01-02-2024,Summary Financials,Taxes (%),0.21
01-03-2024,Summary Financials,Taxes (%),0.21
01-04-2024,Summary Financials,Taxes (%),0.21
01-05-2024,Summary Financials,Taxes (%),0.21
01-06-2024,Summary Financials,Taxes (%),0.21
01-07-2024,Summary Financials,Taxes (%),0.21
01-08-2024,Summary Financials,Taxes (%),0.21
01-09-2024,Summary Financials,Taxes (%),0.21
01-10-2024,Summary Financials,Taxes (%),0.21
01-11-2024,Summary Financials,Taxes (%),0.21
01-12-2024,Summary Financials,Taxes (%),0.21
01-01-2025,Summary Financials,Taxes (%),0.21
01-02-2025,Summary Financials,Taxes (%),0.21
01-03-2025,Summary Financials,Taxes (%),0.21
01-04-2025,Summary Financials,Taxes (%),0.21
01-05-2025,Summary Financials,Taxes (%),0.21
01-06-2025,Summary Financials,Taxes (%),0.21
01-07-2025,Summary Financials,Taxes (%),0.21
01-08-2025,Summary Financials,Taxes (%),0.21
01-09-2025,Summary Financials,Taxes (%),0.21
01-10-2025,Summary Financials,Taxes (%),0.21
01-11-2025,Summary Financials,Taxes (%),0.21
01-12-2025,Summary Financials,Taxes (%),0.21
01-01-2026,Summary Financials,Taxes (%),0.21
01-02-2026,Summary Financials,Taxes (%),0.21
01-03-2026,Summary Financials,Taxes (%),0.21
01-04-2026,Summary Financials,Taxes (%),0.21
01-05-2026,Summary Financials,Taxes (%),0.21
01-06-2026,Summary Financials,Taxes (%),0.21
01-07-2026,Summary Financials,Taxes (%),0.21
01-08-2026,Summary Financials,Taxes (%),0.21
01-09-2026,Summary Financials,Taxes (%),0.21
01-10-2026,Summary Financials,Taxes (%),0.21
01-11-2026,Summary Financials,Taxes (%),0.21
01-12-2026,Summary Financials,Taxes (%),0.21
01-01-2027,Summary Financials,Taxes (%),0.21
01-02-2027,Summary Financials,Taxes (%),0.21
01-03-2027,Summary Financials,Taxes (%),0.21
01-04-2027,Summary Financials,Taxes (%),0.21
01-05-2027,Summary Financials,Taxes (%),0.21
01-06-2027,Summary Financials,Taxes (%),0.21
01-07-2027,Summary Financials,Taxes (%),0.21
01-08-2027,Summary Financials,Taxes (%),0.21
01-09-2027,Summary Financials,Taxes (%),0.21
01-10-2027,Summary Financials,Taxes (%),0.21
01-11-2027,Summary Financials,Taxes (%),0.21
01-12-2027,Summary Financials,Taxes (%),0.21
01-01-2028,Summary Financials,Taxes (%),0.21
01-02-2028,Summary Financials,Taxes (%),0.21
01-03-2028,Summary Financials,Taxes (%),0.21
01-04-2028,Summary Financials,Taxes (%),0.21
01-05-2028,Summary Financials,Taxes (%),0.21
01-06-2028,Summary Financials,Taxes (%),0.21
01-07-2028,Summary Financials,Taxes (%),0.21
01-08-2028,Summary Financials,Taxes (%),0.21
01-09-2028,Summary Financials,Taxes (%),0.21
01-10-2028,Summary Financials,Taxes (%),0.21
01-11-2028,Summary Financials,Taxes (%),0.21
01-12-2028,Summary Financials,Taxes (%),0.21
01-01-2024,Summary Financials,Tax Expense,0
01-02-2024,Summary Financials,Tax Expense,0
01-03-2024,Summary Financials,Tax Expense,0
01-04-2024,Summary Financials,Tax Expense,0
01-05-2024,Summary Financials,Tax Expense,0
01-06-2024,Summary Financials,Tax Expense,0
01-07-2024,Summary Financials,Tax Expense,0
01-08-2024,Summary Financials,Tax Expense,0
01-09-2024,Summary Financials,Tax Expense,0
01-10-2024,Summary Financials,Tax Expense,0
01-11-2024,Summary Financials,Tax Expense,0
01-12-2024,Summary Financials,Tax Expense,0
01-01-2025,Summary Financials,Tax Expense,0
01-02-2025,Summary Financials,Tax Expense,0
01-03-2025,Summary Financials,Tax Expense,0
01-04-2025,Summary Financials,Tax Expense,0
01-05-2025,Summary Financials,Tax Expense,0
01-06-2025,Summary Financials,Tax Expense,0
01-07-2025,Summary Financials,Tax Expense,0
01-08-2025,Summary Financials,Tax Expense,0
01-09-2025,Summary Financials,Tax Expense,0
01-10-2025,Summary Financials,Tax Expense,0
01-11-2025,Summary Financials,Tax Expense,0
01-12-2025,Summary Financials,Tax Expense,0
01-01-2026,Summary Financials,Tax Expense,0
01-02-2026,Summary Financials,Tax Expense,0
01-03-2026,Summary Financials,Tax Expense,0
01-04-2026,Summary Financials,Tax Expense,0
01-05-2026,Summary Financials,Tax Expense,0
01-06-2026,Summary Financials,Tax Expense,0
01-07-2026,Summary Financials,Tax Expense,0
01-08-2026,Summary Financials,Tax Expense,0
01-09-2026,Summary Financials,Tax Expense,0
01-10-2026,Summary Financials,Tax Expense,0
01-11-2026,Summary Financials,Tax Expense,0
01-12-2026,Summary Financials,Tax Expense,0
01-01-2027,Summary Financials,Tax Expense,0
01-02-2027,Summary Financials,Tax Expense,0
01-03-2027,Summary Financials,Tax Expense,0
01-04-2027,Summary Financials,Tax Expense,0
01-05-2027,Summary Financials,Tax Expense,0
01-06-2027,Summary Financials,Tax Expense,0
01-07-2027,Summary Financials,Tax Expense,0
01-08-2027,Summary Financials,Tax Expense,0
01-09-2027,Summary Financials,Tax Expense,0
01-10-2027,Summary Financials,Tax Expense,0
01-11-2027,Summary Financials,Tax Expense,0
01-12-2027,Summary Financials,Tax Expense,0
01-01-2028,Summary Financials,Tax Expense,0
01-02-2028,Summary Financials,Tax Expense,0
01-03-2028,Summary Financials,Tax Expense,0
01-04-2028,Summary Financials,Tax Expense,0
01-05-2028,Summary Financials,Tax Expense,0
01-06-2028,Summary Financials,Tax Expense,0
01-07-2028,Summary Financials,Tax Expense,0
01-08-2028,Summary Financials,Tax Expense,0
01-09-2028,Summary Financials,Tax Expense,0
01-10-2028,Summary Financials,Tax Expense,0
01-11-2028,Summary Financials,Tax Expense,0
01-12-2028,Summary Financials,Tax Expense,0
01-01-2024,Summary Financials,Net Income,-84882.75
01-02-2024,Summary Financials,Net Income,-83495.1
01-03-2024,Summary Financials,Net Income,-82170.45
01-04-2024,Summary Financials,Net Income,-97906.8
01-05-2024,Summary Financials,Net Income,-96753.4
01-06-2024,Summary Financials,Net Income,-95571.05
01-07-2024,Summary Financials,Net Income,-117173.11
